,,Table S3. List of DEGs across GSE150899.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
192286,414.1149134,0.073252141,0.177509643,0.412665698,0.67985156,0.808298312,HIGD2A,HIG1 hypoxia inducible domain family member 2A [Source:HGNC Symbol;Acc:HGNC:28311]
192666,0.717578103,-0.815167513,1.171457407,-0.695857577,0.486518027,0.662317883,KRT24,keratin 24 [Source:HGNC Symbol;Acc:HGNC:18527]
192668,117.452372,0.02941439,0.347083036,0.084747415,0.9324622,0.964654139,CYS1,cystin 1 [Source:HGNC Symbol;Acc:HGNC:18525]
192669,710.4034493,-0.168636792,0.086962986,-1.939178949,0.052479552,0.141127444,AGO3,argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421]
192670,495.9488355,0.017645559,0.090076196,0.195895922,0.844691629,0.913858522,AGO4,argonaute RISC component 4 [Source:HGNC Symbol;Acc:HGNC:18424]
192683,309.606874,0.084876151,0.209359696,0.405408266,0.685177436,0.811609774,SCAMP5,secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]
193629,2.215679358,-0.048044579,0.637918023,-0.07531466,0.939964358,0.96853298,LINC00189,long intergenic non-protein coding RNA 189 [Source:HGNC Symbol;Acc:HGNC:18461]
195814,22.97072344,2.192099933,0.789225067,2.777534603,0.005477301,0.024269864,SDR16C5,short chain dehydrogenase/reductase family 16C member 5 [Source:HGNC Symbol;Acc:HGNC:30311]
195827,192.9721409,-0.341230408,0.160534544,-2.125588665,0.033537524,0.100692284,PRXL2C,peroxiredoxin like 2C [Source:HGNC Symbol;Acc:HGNC:16881]
195828,66.2859795,0.307792411,0.316803752,0.971555447,0.331271756,0.517071538,ZNF367,zinc finger protein 367 [Source:HGNC Symbol;Acc:HGNC:18320]
195977,4.555511619,-1.368992039,0.462145618,-2.962252556,0.003053972,0.015264124,ANTXRL,ANTXR like [Source:HGNC Symbol;Acc:HGNC:27277]
196047,39.56587595,0.517217196,0.497697085,1.039220866,0.298702028,0.482486725,EMX2OS,EMX2 opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:18511]
196051,22.23870056,3.429314004,0.712833925,4.810817615,1.50E-06,2.33E-05,PLPP4,phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]
196074,279.0474482,-0.189823794,0.123103032,-1.541991218,0.123075728,0.262774999,METTL15,"methyltransferase 15, mitochondrial 12S rRNA N4-cytidine [Source:HGNC Symbol;Acc:HGNC:26606]"
196264,463.0533061,1.057314364,0.219420543,4.818666243,1.45E-06,2.25E-05,MPZL3,myelin protein zero like 3 [Source:HGNC Symbol;Acc:HGNC:27279]
196294,61.17838421,-0.019491961,0.15287572,-0.127502008,0.898543084,0.945799432,IMMP1L,inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]
196335,1.240098312,0.994878395,0.840713171,1.183374342,0.236660821,0.41414745,OR56B4,olfactory receptor family 56 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:15248]
196374,6.581505531,-1.711093327,0.808329858,-2.116825588,0.034274653,0.102471266,KRT78,keratin 78 [Source:HGNC Symbol;Acc:HGNC:28926]
196383,605.8983169,-0.481182239,0.130351008,-3.691434738,0.000222993,0.00171989,RILPL2,Rab interacting lysosomal protein like 2 [Source:HGNC Symbol;Acc:HGNC:28787]
196385,45.15616955,-0.635764524,0.20709505,-3.069916561,0.002141186,0.011441974,DNAH10,dynein axonemal heavy chain 10 [Source:HGNC Symbol;Acc:HGNC:2941]
196394,157.5443358,0.263393212,0.158932537,1.657264249,0.097466062,0.222641635,AMN1,antagonist of mitotic exit network 1 homolog [Source:HGNC Symbol;Acc:HGNC:27281]
196403,994.0408938,-0.029065625,0.143516994,-0.202523923,0.839507158,0.910843687,DTX3,deltex E3 ubiquitin ligase 3 [Source:HGNC Symbol;Acc:HGNC:24457]
196410,522.1071296,4.337449483,0.29190458,14.85913472,6.07E-50,8.82E-46,TMT1B,thiol methyltransferase 1B [Source:HGNC Symbol;Acc:HGNC:28276]
196415,2.195050824,-1.861729997,1.367265896,-1.361644434,0.173310125,0.33504241,LINC02909,long intergenic non-protein coding RNA 2909 [Source:HGNC Symbol;Acc:HGNC:27282]
196441,1467.750456,0.037756675,0.160928611,0.234617538,0.814505596,0.895743426,ZFC3H1,zinc finger C3H1-type containing [Source:HGNC Symbol;Acc:HGNC:28328]
196446,22.67393506,0.424374398,0.571602474,0.742429254,0.457827301,0.637703149,MYRFL,myelin regulatory factor like [Source:HGNC Symbol;Acc:HGNC:26316]
196463,1223.675711,0.376731506,0.125033314,3.013049034,0.002586371,0.013356635,PLBD2,phospholipase B domain containing 2 [Source:HGNC Symbol;Acc:HGNC:27283]
196472,0.719818123,-0.631819336,0.902923817,-0.699748223,0.484084555,0.660146424,GARIN6,golgi associated RAB2 interactor family member 6 [Source:HGNC Symbol;Acc:HGNC:28594]
196475,2427.296835,0.556422333,0.401108671,1.38721093,0.165377453,0.323866038,RMST,rhabdomyosarcoma 2 associated transcript [Source:HGNC Symbol;Acc:HGNC:29893]
196483,186.1575071,0.13162999,0.125208996,1.051282214,0.293128993,0.476504771,EEF2KMT,eukaryotic elongation factor 2 lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:32221]
196500,63.76357711,1.76493707,0.290415482,6.077282997,1.22E-09,4.21E-08,PIANP,PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]
196513,400.5763573,0.176173931,0.100400253,1.754716001,0.079307898,0.191036662,DCP1B,decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]
196527,1535.038521,0.557114542,0.212245144,2.624863544,0.00866837,0.035003589,ANO6,anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240]
196528,698.087505,-0.125035018,0.109928936,-1.137416798,0.255364089,0.436047501,ARID2,AT-rich interaction domain 2 [Source:HGNC Symbol;Acc:HGNC:18037]
196541,54.58164229,0.086474589,0.223660744,0.386632844,0.699028039,0.8202759,METTL21C,"methyltransferase 21C, AARS1 lysine [Source:HGNC Symbol;Acc:HGNC:33717]"
196740,1891.358894,0.351895175,0.237409549,1.482228399,0.138279533,0.286090831,VSTM4,V-set and transmembrane domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26470]
196743,117.1076389,0.784942137,0.184860263,4.246137716,2.17E-05,0.000235859,PAOX,polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837]
196792,44.08594708,1.250843467,0.269480056,4.641692179,3.46E-06,4.80E-05,FAM24B,family with sequence similarity 24 member B [Source:HGNC Symbol;Acc:HGNC:23475]
196872,20.6882327,-0.488161101,0.27589049,-1.769401696,0.076826863,0.186523579,VESTAR,VEGFC mRNA stability associated lncRNA [Source:HGNC Symbol;Acc:HGNC:28325]
196883,651.1820478,-0.071665472,0.247749042,-0.289266394,0.772377527,0.867640607,ADCY4,adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235]
196913,10.13414183,0.916985289,0.635292681,1.443406033,0.148906126,0.300919425,LINC01588,long intergenic non-protein coding RNA 1588 [Source:HGNC Symbol;Acc:HGNC:27503]
196951,155.9827067,-0.493140223,0.108981119,-4.525006048,6.04E-06,7.80E-05,FAM227B,family with sequence similarity 227 member B [Source:HGNC Symbol;Acc:HGNC:26543]
196993,6.788356418,-0.435333136,0.317919413,-1.369319135,0.170899539,0.331883912,CT62,cancer/testis associated 62 [Source:HGNC Symbol;Acc:HGNC:27286]
196996,160.7946115,-2.347486151,0.39552657,-5.935090917,2.94E-09,9.32E-08,GRAMD2A,GRAM domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27287]
197003,0.328436545,-0.99877225,1.87904949,-0.531530572,0.595051162,NA,,uncharacterized protein MGC15885 [Source:NCBI gene (formerly Entrezgene);Acc:197003]
197021,29.76411737,0.080220142,0.21913456,0.366077089,0.714307553,0.83007326,LCTL,lactase like [Source:HGNC Symbol;Acc:HGNC:15583]
197131,773.081874,-0.399738987,0.142477791,-2.805623126,0.005021939,0.022671666,UBR1,ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]
197135,114.2137397,0.362084725,0.507736519,0.713135085,0.475762171,0.652760594,PATL2,PAT1 homolog 2 [Source:HGNC Symbol;Acc:HGNC:33630]
197187,35.03266916,-0.017888731,0.172121518,-0.103930822,0.917224247,0.956389059,SNAI3-AS1,SNAI3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28327]
197257,186.4540212,-1.515077429,0.297770049,-5.088078653,3.62E-07,6.68E-06,LDHD,lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708]
197258,576.7600767,0.080687266,0.130457341,0.618495402,0.536248827,0.702252476,FCSK,fucose kinase [Source:HGNC Symbol;Acc:HGNC:29500]
197259,320.2214876,0.322352254,0.288225816,1.118401738,0.263395452,0.444483343,MLKL,mixed lineage kinase domain like pseudokinase [Source:HGNC Symbol;Acc:HGNC:26617]
197320,285.4158834,0.206052951,0.122874568,1.676937337,0.093554736,0.215810981,ZNF778,zinc finger protein 778 [Source:HGNC Symbol;Acc:HGNC:26479]
197322,472.9079298,0.039665251,0.168449492,0.235472667,0.813841891,0.895357682,ACSF3,acyl-CoA synthetase family member 3 [Source:HGNC Symbol;Acc:HGNC:27288]
197335,734.5991975,-0.181102352,0.179106155,-1.011145326,0.311946879,0.496946191,WDR90,WD repeat domain 90 [Source:HGNC Symbol;Acc:HGNC:26960]
197342,127.0948174,-0.033591192,0.167783956,-0.200205028,0.841320235,0.912045002,EME2,essential meiotic structure-specific endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:27289]
197358,391.9168816,0.262965196,0.52120315,0.504534932,0.613885521,0.761487335,NLRC3,NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]
197370,589.5383671,0.305327734,0.115710126,2.638729586,0.008321733,0.033857952,NSMCE1,"NSE1 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:29897]"
197407,243.0668512,0.656049513,0.263427193,2.490439602,0.012758518,0.04737201,ZNF48,zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]
198437,1.399585068,1.672945545,0.927167025,1.804362645,0.071174475,0.176532628,LKAAEAR1,LKAAEAR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:33718]
199221,106.9352462,-0.82644093,0.191850053,-4.307744087,1.65E-05,0.00018537,DZIP1L,DAZ interacting zinc finger protein 1 like [Source:HGNC Symbol;Acc:HGNC:26551]
199223,260.7667277,-0.309172236,0.141734514,-2.181347564,0.029157719,0.090391417,TTC21A,tetratricopeptide repeat domain 21A [Source:HGNC Symbol;Acc:HGNC:30761]
199675,27.61438144,3.789832533,0.704702678,5.377917032,7.54E-08,1.68E-06,MCEMP1,mast cell expressed membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:27291]
199692,319.5672855,-0.110911998,0.167091519,-0.663779939,0.506831167,0.678624486,ZNF627,zinc finger protein 627 [Source:HGNC Symbol;Acc:HGNC:30570]
199699,2.456999396,0.225681024,0.545031017,0.414070057,0.678822801,0.807571766,DAND5,DAN domain BMP antagonist family member 5 [Source:HGNC Symbol;Acc:HGNC:26780]
199704,323.9470495,-0.202354999,0.124515641,-1.625137185,0.104133331,0.23380608,ZNF585A,zinc finger protein 585A [Source:HGNC Symbol;Acc:HGNC:26305]
199713,5.324325978,-0.137782072,0.732864642,-0.188004802,0.850872887,0.917500214,NLRP7,NLR family pyrin domain containing 7 [Source:HGNC Symbol;Acc:HGNC:22947]
199720,38.03035638,0.692595957,0.255690738,2.708725247,0.006754225,0.028698047,GGN,gametogenetin [Source:HGNC Symbol;Acc:HGNC:18869]
199731,144.0399448,0.222742203,0.179909579,1.238078617,0.215686912,0.389155284,CADM4,cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:30825]
199745,119.6895779,0.45061661,0.21001631,2.145626741,0.03190277,0.096764076,THAP8,THAP domain containing 8 [Source:HGNC Symbol;Acc:HGNC:23191]
199746,470.5063994,-0.086466034,0.165020179,-0.52397249,0.600297674,0.751769337,U2AF1L4,U2 small nuclear RNA auxiliary factor 1 like 4 [Source:HGNC Symbol;Acc:HGNC:23020]
199777,351.2458903,-0.383398116,0.161454628,-2.374649279,0.017565632,0.060937536,ZNF626,zinc finger protein 626 [Source:HGNC Symbol;Acc:HGNC:30461]
199786,229.8173066,0.684404573,0.799880722,0.85563329,0.39220065,0.578162144,NIBAN3,niban apoptosis regulator 3 [Source:HGNC Symbol;Acc:HGNC:24130]
199800,47.79432315,0.163590826,0.331045602,0.494164023,0.621190346,0.767056157,ADM5,adrenomedullin 5 (putative) [Source:HGNC Symbol;Acc:HGNC:27293]
199857,164.7083421,-0.043710198,0.147482596,-0.296375296,0.76694349,0.86416391,ALG14,ALG14 UDP-N-acetylglucosaminyltransferase subunit [Source:HGNC Symbol;Acc:HGNC:28287]
199870,305.693495,-0.218904925,0.132160191,-1.656360533,0.097648829,0.222901403,FAM76A,family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530]
199920,35.14667378,-2.017561456,0.542906122,-3.716225284,0.000202221,0.001582369,FYB2,FYN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:27295]
199953,266.7362359,-0.192897234,0.113360432,-1.701627546,0.08882521,0.207514864,TMEM201,transmembrane protein 201 [Source:HGNC Symbol;Acc:HGNC:33719]
199964,9.074414366,-0.012238932,0.448874684,-0.027265811,0.978247725,0.989281466,TMEM61,transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]
199974,6.944751193,0.264998765,0.418234683,0.633612599,0.526333677,0.694527144,CYP4Z1,cytochrome P450 family 4 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:20583]
199990,602.8496,0.287641069,0.127679861,2.252830373,0.024269846,0.07833105,FAAP20,FA core complex associated protein 20 [Source:HGNC Symbol;Acc:HGNC:26428]
200008,1.891263817,-0.212757947,0.699307009,-0.304241119,0.7609442,0.859883484,CDCP2,CUB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:27297]
200010,46.32833782,-0.26270224,0.216143052,-1.215409139,0.224210084,0.398885542,SLC5A9,solute carrier family 5 member 9 [Source:HGNC Symbol;Acc:HGNC:22146]
200014,988.7207825,0.464215618,0.101626373,4.567865635,4.93E-06,6.55E-05,CC2D1B,coiled-coil and C2 domain containing 1B [Source:HGNC Symbol;Acc:HGNC:29386]
200030,1031.721829,0.318107036,0.115849983,2.745853113,0.006035378,0.026199293,NBPF11,NBPF member 11 [Source:HGNC Symbol;Acc:HGNC:31993]
200035,206.7151704,0.808798276,0.147154814,5.496240699,3.88E-08,9.30E-07,NUDT17,nudix hydrolase 17 [Source:HGNC Symbol;Acc:HGNC:26618]
200081,1563.673526,0.275117385,0.076521779,3.595282156,0.00032404,0.002368469,TXLNA,taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685]
200132,7.045739555,0.634222402,0.396214073,1.6007064,0.109441963,0.242241908,DYNLT5,dynein light chain Tctex-type family member 5 [Source:HGNC Symbol;Acc:HGNC:26882]
200150,15.36310279,-0.212244385,0.669351228,-0.317089707,0.751175535,0.854026765,PLD5,phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]
200159,4.663111911,-0.511390458,0.384064525,-1.331522244,0.183017231,0.347405111,SPMIP3,sperm microtubule inner protein 3 [Source:HGNC Symbol;Acc:HGNC:30435]
200162,168.6313963,-0.195483635,0.309256127,-0.632109174,0.527315541,0.695212071,SPAG17,sperm associated antigen 17 [Source:HGNC Symbol;Acc:HGNC:26620]
200172,21.54483573,0.360446465,0.216944826,1.661466055,0.096619881,0.221230516,SLFNL1,schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]
200185,839.3662159,0.566468513,0.147070707,3.851674645,0.000117313,0.000996248,KRTCAP2,keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]
200186,1167.683497,0.411244461,0.138289611,2.973791437,0.002941449,0.014818947,CRTC2,CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]
200197,38.5838961,0.345537453,0.232666994,1.485115903,0.137513124,0.284890638,TMEM51-AS1,TMEM51 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26301]
200205,109.1224167,-0.47062921,0.179554238,-2.62109776,0.008764712,0.035294519,IBA57,iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]
200232,7.247331174,0.239366578,0.503581857,0.475328043,0.634553174,0.776461756,FAM209A,family with sequence similarity 209 member A [Source:HGNC Symbol;Acc:HGNC:16100]
200261,1.753666825,1.752632654,0.978851308,1.790499374,0.073373668,0.180546762,LINC00656,long intergenic non-protein coding RNA 656 [Source:HGNC Symbol;Acc:HGNC:27304]
200298,30.5471114,0.332388316,0.641766494,0.517927188,0.604509072,0.754539098,LINC00528,long intergenic non-protein coding RNA 528 [Source:HGNC Symbol;Acc:HGNC:26875]
200312,229.1301848,0.324781412,0.148665235,2.184649373,0.028914565,0.089858142,RNF215,ring finger protein 215 [Source:HGNC Symbol;Acc:HGNC:33434]
200315,15.21643472,0.29367022,0.554297605,0.529806041,0.596246416,0.748513757,APOBEC3A,apolipoprotein B mRNA editing enzyme catalytic subunit 3A [Source:HGNC Symbol;Acc:HGNC:17343]
200316,406.8538601,0.166670423,0.229073339,0.727585427,0.466867404,0.645506955,APOBEC3F,apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]
200350,5.451926785,-0.635401296,0.439086117,-1.447099488,0.147869061,0.299469379,FOXD4L1,forkhead box D4 like 1 [Source:HGNC Symbol;Acc:HGNC:18521]
200373,79.00709708,-2.089620973,0.340169263,-6.142885907,8.10E-10,2.90E-08,CFAP221,cilia and flagella associated protein 221 [Source:HGNC Symbol;Acc:HGNC:33720]
200403,2.284238151,0.807229965,0.611009377,1.321141697,0.186454122,0.352161404,VWA3B,von Willebrand factor A domain containing 3B [Source:HGNC Symbol;Acc:HGNC:28385]
200407,2.332019085,3.710742779,0.9032203,4.10834741,3.99E-05,0.000398144,CREG2,cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]
200420,6.892956042,-0.401294507,0.327358924,-1.225854799,0.220253321,0.394163227,ALMS1P1,ALMS1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29586]
200424,629.8935494,0.575780242,0.102827919,5.599454365,2.15E-08,5.53E-07,TET3,tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]
200539,82.64587872,-0.029082259,0.138884056,-0.209399554,0.834136341,0.907371944,ANKRD23,ankyrin repeat domain 23 [Source:HGNC Symbol;Acc:HGNC:24470]
200558,68.05606752,-0.177894457,0.141154581,-1.260281147,0.207567959,0.379455073,APLF,aprataxin and PNKP like factor [Source:HGNC Symbol;Acc:HGNC:28724]
200576,980.7325635,-0.146488376,0.156602246,-0.935416824,0.34957353,0.536277455,PIKFYVE,"phosphoinositide kinase, FYVE-type zinc finger containing [Source:HGNC Symbol;Acc:HGNC:23785]"
200634,206.9285497,0.300260238,0.198107822,1.515640499,0.129610281,0.272422564,KRTCAP3,keratinocyte associated protein 3 [Source:HGNC Symbol;Acc:HGNC:28943]
200728,62.65039199,-0.007483327,0.20262049,-0.036932724,0.970538647,0.985221685,TMEM17,transmembrane protein 17 [Source:HGNC Symbol;Acc:HGNC:26623]
200734,1140.720949,0.318099014,0.128210626,2.481065919,0.013099015,0.048358167,SPRED2,sprouty related EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722]
200765,124.0350376,0.014898745,0.178629029,0.083406067,0.933528665,0.965300162,TIGD1,tigger transposable element derived 1 [Source:HGNC Symbol;Acc:HGNC:14523]
200772,10.91763634,-0.325860503,0.641266888,-0.508151145,0.61134735,0.759647845,UICLM,up-regulated in colorectal cancer liver metastasis [Source:HGNC Symbol;Acc:HGNC:54869]
200844,23.36666814,-0.184639783,0.248405664,-0.743299408,0.45730043,0.637237731,CFAP20DC,CFAP20 domain containing [Source:HGNC Symbol;Acc:HGNC:24763]
200845,263.6707924,-0.327967212,0.157329223,-2.084591822,0.037106367,0.108925694,KCTD6,potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]
200879,541.4808697,5.385759239,0.346461491,15.54504436,1.72E-54,4.99E-50,LIPH,lipase H [Source:HGNC Symbol;Acc:HGNC:18483]
200894,490.1005279,0.446627646,0.182019548,2.453734509,0.014138132,0.051256462,ARL13B,ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419]
200895,204.640548,-0.360828129,0.102722384,-3.512653368,0.000443656,0.003082989,DHFR2,dihydrofolate reductase 2 [Source:HGNC Symbol;Acc:HGNC:27309]
200916,164.0751959,0.098027307,0.207817077,0.471699961,0.637140965,0.778270857,RPL22L1,ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]
200931,25.89249316,-0.411780435,0.257809894,-1.597225107,0.110215538,0.243420923,SLC51A,solute carrier family 51 member A [Source:HGNC Symbol;Acc:HGNC:29955]
200933,188.6675504,0.212688304,0.118804746,1.79023406,0.073416292,0.180628075,FBXO45,F-box protein 45 [Source:HGNC Symbol;Acc:HGNC:29148]
200942,541.8545742,-0.091899767,0.147362295,-0.62363149,0.532869625,0.699782774,KLHDC8B,kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]
200958,430.6340886,0.376018979,0.199560517,1.884235346,0.059533148,0.154735878,MUC20,"mucin 20, cell surface associated [Source:HGNC Symbol;Acc:HGNC:23282]"
200959,0.408904179,-1.187486966,1.159739361,-1.023925725,0.305870359,NA,GABRR3,gamma-aminobutyric acid type A receptor subunit rho3 [Source:HGNC Symbol;Acc:HGNC:17969]
201134,346.8400555,-0.292418033,0.155098828,-1.885365846,0.059380462,0.154522162,CEP112,centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]
201140,0.321297539,-0.192298637,1.454949455,-0.132168603,0.894850935,NA,DHRS7C,dehydrogenase/reductase 7C [Source:HGNC Symbol;Acc:HGNC:32423]
201158,219.0761247,-0.063550737,0.146463874,-0.433900424,0.664360752,0.798078942,TVP23C,trans-golgi network vesicle protein 23 homolog C [Source:HGNC Symbol;Acc:HGNC:30453]
201161,77.07915689,-0.030257884,0.145665658,-0.207721467,0.835446455,0.908117075,CENPV,centromere protein V [Source:HGNC Symbol;Acc:HGNC:29920]
201163,1020.372715,0.199035866,0.185968259,1.07026794,0.284498721,0.467127767,FLCN,folliculin [Source:HGNC Symbol;Acc:HGNC:27310]
201164,115.0786359,0.674657906,0.2498265,2.700505775,0.006923414,0.02927563,PLD6,phospholipase D family member 6 [Source:HGNC Symbol;Acc:HGNC:30447]
201176,1182.873892,0.708146523,0.229896667,3.080281817,0.002068048,0.011114943,ARHGAP27,Rho GTPase activating protein 27 [Source:HGNC Symbol;Acc:HGNC:31813]
201181,36.10480706,-0.599205713,0.243972032,-2.456042638,0.014047649,0.050979314,ZNF385C,zinc finger protein 385C [Source:HGNC Symbol;Acc:HGNC:33722]
201191,305.7023016,0.607444061,0.147212232,4.126315122,3.69E-05,0.00037252,SAMD14,sterile alpha motif domain containing 14 [Source:HGNC Symbol;Acc:HGNC:27312]
201229,431.0986928,-0.294764287,0.165915584,-1.77659193,0.075635404,0.184664793,LYRM9,LYR motif containing 9 [Source:HGNC Symbol;Acc:HGNC:27314]
201232,73.51207821,-0.156183572,0.203017243,-0.769311857,0.4417082,0.623503517,SLC16A13,solute carrier family 16 member 13 [Source:HGNC Symbol;Acc:HGNC:31037]
201243,0.623425833,-0.559494494,1.03890515,-0.538542421,0.590202627,0.744162961,SPEM2,SPEM family member 2 [Source:HGNC Symbol;Acc:HGNC:27315]
201254,212.46198,-0.388778941,0.135261921,-2.874267494,0.004049658,0.01909425,CENPX,centromere protein X [Source:HGNC Symbol;Acc:HGNC:11422]
201255,273.7786526,-0.393567823,0.16374556,-2.40353279,0.016237511,0.057142034,LRRC45,leucine rich repeat containing 45 [Source:HGNC Symbol;Acc:HGNC:28302]
201266,303.615644,-0.867792099,0.159200397,-5.450941818,5.01E-08,1.16E-06,SLC39A11,solute carrier family 39 member 11 [Source:HGNC Symbol;Acc:HGNC:14463]
201283,153.8955463,-0.479263934,0.136552364,-3.50974468,0.000448537,0.003110215,AMZ2P1,AMZ2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26491]
201292,449.5098481,0.348932268,0.114055198,3.059328052,0.002218341,0.011776298,TRIM65,tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]
201294,549.1378842,0.796715363,0.412339011,1.93218527,0.053336643,0.142865459,UNC13D,unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]
201299,3.868395852,-0.116500666,0.615737945,-0.189204949,0.849932189,0.916899221,RDM1,RAD52 motif containing 1 [Source:HGNC Symbol;Acc:HGNC:19950]
201305,31.89779751,1.186091134,0.606853672,1.954492804,0.050642965,0.137422313,SPNS3,"SPNS lysolipid transporter 3, sphingosine-1-phosphate (putative) [Source:HGNC Symbol;Acc:HGNC:28433]"
201456,51.21627319,-1.586483037,0.282263333,-5.620577852,1.90E-08,4.93E-07,FBXO15,F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]
201475,806.6802976,0.155415213,0.075455345,2.059697851,0.039427435,0.113948542,RAB12,"RAB12, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:31332]"
201477,0.99174583,3.071596949,1.436295924,2.138554388,0.032471775,0.098110956,DLGAP1-AS3,DLGAP1 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:27317]
201501,1099.725183,0.253439895,0.283831466,0.892923887,0.371897934,0.558346557,ZBTB7C,zinc finger and BTB domain containing 7C [Source:HGNC Symbol;Acc:HGNC:31700]
201514,234.379989,-0.219517271,0.10510087,-2.088634202,0.036740664,0.108163264,ZNF584,zinc finger protein 584 [Source:HGNC Symbol;Acc:HGNC:27318]
201516,38.64162298,2.099183464,0.460972956,4.553810455,5.27E-06,6.93E-05,ZSCAN4,zinc finger and SCAN domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23709]
201562,715.9576481,-0.052807718,0.107777315,-0.489970624,0.624154686,0.769245366,HACD2,3-hydroxyacyl-CoA dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:9640]
201595,2744.524629,-0.345567423,0.132147523,-2.615012495,0.008922419,0.035770935,STT3B,STT3 oligosaccharyltransferase complex catalytic subunit B [Source:HGNC Symbol;Acc:HGNC:30611]
201617,0.32086247,-0.192298603,1.438762459,-0.133655561,0.893674947,NA,LINC00870,long intergenic non-protein coding RNA 870 [Source:HGNC Symbol;Acc:HGNC:27319]
201625,17.49013415,-1.127472571,0.329503438,-3.421732347,0.000622235,0.004106866,DNAH12,dynein axonemal heavy chain 12 [Source:HGNC Symbol;Acc:HGNC:2943]
201626,439.133707,-0.090244677,0.116652446,-0.773620104,0.43915548,0.621103067,PDE12,phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]
201627,472.6209295,-0.832891103,0.141335928,-5.892989234,3.79E-09,1.18E-07,DENND6A,DENN domain containing 6A [Source:HGNC Symbol;Acc:HGNC:26635]
201633,1322.090387,-0.404507143,0.154735099,-2.614191261,0.008943895,0.035831717,TIGIT,T cell immunoreceptor with Ig and ITIM domains [Source:HGNC Symbol;Acc:HGNC:26838]
201651,29.84588411,-2.6453659,0.8394249,-3.151402702,0.001624883,0.009138472,,arylacetamide deacetylase pseudogene 1 [Source:NCBI gene (formerly Entrezgene);Acc:201651]
