,,Table S2. List of DEGs across GSE153659.,,,,,,
,,,,,,,,
Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Symbol,Gene_Description
105378683,7.619024377,0.65856231,0.271777899,2.423163588,0.015385996,0.06534056,TMEM269-DT,TMEM269 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54423]
105378687,25.51642632,0.138353535,0.270846993,0.510818056,0.609478464,0.760171483,CDC20-DT,CDC20 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55681]
105378715,4.743968229,0.577941415,0.435594433,1.326787881,0.18457886,0.357212143,FAF1-AS1,FAF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40228]
105378716,6.394311259,0.575636262,0.334678227,1.71996926,0.085438029,0.214789664,LINC01562,long intergenic non-protein coding RNA 1562 [Source:HGNC Symbol;Acc:HGNC:51335]
105378720,11.09516279,0.117562064,0.383946606,0.306193784,0.759457105,0.863239759,EPS15-AS1,EPS15 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40219]
105378739,0.476237658,-0.097210615,1.306010783,-0.074433241,0.94066566,NA,LINC01753,long intergenic non-protein coding RNA 1753 [Source:HGNC Symbol;Acc:HGNC:52541]
105378744,4.284680279,-0.268592318,0.641534705,-0.418671532,0.675456204,0.806768628,LINC01767,long intergenic non-protein coding RNA 1767 [Source:HGNC Symbol;Acc:HGNC:52557]
105378753,74.37228751,0.843082735,0.264728001,3.184713111,0.001448976,0.011849093,LINC02777,long intergenic non-protein coding RNA 2777 [Source:HGNC Symbol;Acc:HGNC:54297]
105378763,5.279518234,0.826269742,0.782756222,1.05559013,0.291155512,0.481598727,LINC01748,long intergenic non-protein coding RNA 1748 [Source:HGNC Symbol;Acc:HGNC:52535]
105378798,2.087930856,0.730545801,0.723778913,1.009349386,0.312807103,0.504185994,,novel transcript
105378803,1.628814751,0.748134028,0.698150835,1.071593688,0.28390257,0.473968224,LRRC53,leucine rich repeat containing 53 [Source:HGNC Symbol;Acc:HGNC:25255]
105378810,1.460021591,0.674183046,0.760507845,0.886490587,0.375353224,0.564937119,LINC02792,long intergenic non-protein coding RNA 2792 [Source:HGNC Symbol;Acc:HGNC:54316]
105378828,37.24764225,0.059260734,0.229514308,0.258200607,0.796252089,0.88532233,CLCA4-AS1,CLCA4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54055]
105378842,24.20917898,-0.940300355,0.36733577,-2.559784352,0.010473713,0.04981718,,"novel transcript, antisense to GBP7and GBP2"
105378853,74.99649512,0.81570592,0.295300868,2.762287584,0.00573979,0.032347675,LINC02609,long intergenic non-protein coding RNA 2609 [Source:HGNC Symbol;Acc:HGNC:27140]
105378855,1.790542466,1.538467562,0.518565569,2.966775377,0.003009407,0.020210433,LINC02788,long intergenic non-protein coding RNA 2788 [Source:HGNC Symbol;Acc:HGNC:54309]
105378858,8.01775062,-1.083471664,0.480150826,-2.256523585,0.02403786,0.089484603,ARHGAP29,Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]
105378872,0.457317176,0.390606413,1.393215914,0.280363158,0.7791989,NA,LINC01709,long intergenic non-protein coding RNA 1709 [Source:HGNC Symbol;Acc:HGNC:52497]
105378897,0.528660516,1.438865426,0.93506679,1.538783585,0.123857139,NA,SLC6A17-AS1,SLC6A17 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41279]
105378909,104.5350781,0.719940848,0.546013926,1.318539351,0.187323161,0.360760454,LINC02884,long intergenic non-protein coding RNA 2884 [Source:HGNC Symbol;Acc:HGNC:54808]
105378912,2.540416004,-1.133611532,0.597732243,-1.896520633,0.057891234,0.164396149,SLC16A1-AS1,SLC16A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49445]
105378930,0.569217274,0.679066952,0.99143641,0.684932432,0.493386559,NA,,novel transcript
105378934,1.524135557,1.38453327,0.538369504,2.571715633,0.010119597,0.048585615,LINC01780,long intergenic non-protein coding RNA 1780 [Source:HGNC Symbol;Acc:HGNC:52570]
105378944,1.383095823,0.634472023,0.598931247,1.059340328,0.289444815,0.479833136,,novel transcript
105378949,20.30017646,0.626951792,0.299768255,2.091454917,0.036487304,0.119126461,GNB1-DT,GNB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55772]
105378976,0.840446325,2.352699062,1.293461285,1.818917264,0.068924054,NA,,novel transcript
105378979,44.71131188,-1.420293405,0.427818715,-3.319848702,0.000900662,0.008358754,,novel transcript
105379003,1.132692786,0.332860865,0.727518019,0.457529375,0.647290593,0.78714123,,novel transcript
105379006,2.561649737,1.177312625,1.163597673,1.011786679,0.311640061,0.503198466,LINC02242,long intergenic non-protein coding RNA 2242 [Source:HGNC Symbol;Acc:HGNC:53127]
105379030,1.586951151,2.498177258,0.756134132,3.303881089,0.000953563,0.008700487,,novel transcript
105379035,4.734521964,1.240111223,0.48508275,2.556494172,0.010573284,0.050127718,,novel transcript
105379036,0.398626324,-0.400754076,1.270561714,-0.315414884,0.752446667,NA,LINC02122,long intergenic non-protein coding RNA 2122 [Source:HGNC Symbol;Acc:HGNC:52979]
105379047,1.409758316,2.179340682,0.780024483,2.793938818,0.005207033,0.030200285,,novel transcript
105379051,0.489085175,-0.723803085,1.174308896,-0.616365155,0.537653545,NA,,novel transcript
105379054,2.923032955,-1.39181208,0.920759769,-1.511590891,0.13063797,0.28586435,VCAN-AS1,VCAN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40163]
105379057,44.65777036,-1.419751375,0.395145495,-3.592983833,0.000326913,0.003911448,EDIL3-DT,EDIL3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:40204]
105379087,4.951114148,-0.181585421,0.479927869,-0.378359819,0.705163313,0.827498665,,"novel transcript, antisense to KIAA0825"
105379100,2.914500957,0.113096125,0.519903301,0.217533,0.827792992,0.904785527,,novel transcript
105379130,1.943146687,-2.023026549,0.979638499,-2.065074567,0.038915945,0.124501373,,novel transcript
105379132,14.14910964,0.570986471,0.36006084,1.585805531,0.112783431,0.258458584,SEMA6A-AS2,SEMA6A antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:52754]
105379152,28.50091949,-0.099703171,0.243127973,-0.410085148,0.681743487,0.81125856,PRDM6-AS1,PRDM6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55869]
105379183,6.156743135,0.04005354,0.367565978,0.108969661,0.913226554,0.954650494,,"novel transcript, antisense to VDAC1"
105379194,18.1919748,1.008128218,0.482684636,2.088585676,0.036745036,0.119763001,CTNNA1-AS1,CTNNA1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55535]
105379199,2.623403677,0.061136911,1.024449253,0.059677833,0.952412227,0.976033493,,novel transcript
105379224,2.412852424,0.710554529,0.676442396,1.050428733,0.293521041,0.484080915,,novel transcript
105379252,35.52810735,-0.677959205,0.498258442,-1.360657737,0.173621876,0.343568634,,novel transcript
105379271,7.932036496,0.129786684,0.557375974,0.23285303,0.815875533,0.898149023,,novel transcript
105379272,3.185447444,1.940351408,0.585827964,3.312152246,0.000925811,0.008502418,,novel transcript
105379311,0.642112329,-2.090862151,1.40558402,-1.487539786,0.136872303,NA,,novel transcript
105379321,8.120890252,-0.143182887,0.502017789,-0.285214767,0.775479608,0.873337897,,novel transcript
105379327,6.070092095,-0.00882543,0.393307708,-0.022438995,0.982097774,0.991150178,,novel transcript
105379349,2.037391639,-2.018065796,0.848734169,-2.377736009,0.017419292,0.071358488,,novel transcript
105379350,2.142693883,-0.177959512,0.555693666,-0.320247509,0.748780711,0.856606108,,novel transcript
105379443,1.48259732,0.322529164,0.868777396,0.371244884,0.710455145,0.831039962,,novel transcript
105379444,1.384776471,0.625638436,0.656889727,0.952425361,0.340881302,0.53170027,,novel transcript
105379487,2.714223854,0.376348738,0.532924814,0.706194811,0.480066997,0.658474542,LINC01670,long intergenic non-protein coding RNA 1670 [Source:HGNC Symbol;Acc:HGNC:52458]
105379499,14.63296956,0.245922952,0.498735993,0.493092448,0.621947266,0.769204081,,novel transcript
105379507,65.70818081,-1.083274465,0.360516865,-3.004781664,0.002657716,0.018429142,,novel transcript
105379548,80.27374917,-3.602180195,0.622113652,-5.790228498,7.03E-09,5.10E-07,,novel transcript
105379814,3.801394849,1.254131884,1.032239851,1.214961701,0.224380699,0.406584358,,novel transcript
105379829,17.03756444,1.465219383,0.456912128,3.206785926,0.001342268,0.011169522,LINC02937,long intergenic non-protein coding RNA 2937 [Source:HGNC Symbol;Acc:HGNC:55942]
105416157,131.5909905,0.019821713,0.193296516,0.10254563,0.918323596,0.957342394,NKILA,NF-kappaB interacting lncRNA [Source:HGNC Symbol;Acc:HGNC:51599]
105751187,47.0747695,0.287125916,0.559558125,0.513129741,0.607860569,0.758787532,LRP1-AS,LRP1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:51694]
106144526,69.79187495,0.744486513,0.402521981,1.849554926,0.064377724,0.176785868,PLA2G4C-AS1,PLA2G4C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51585]
106144532,26.32559364,0.810224696,0.270620701,2.993949442,0.002753916,0.018928294,PDE12,phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]
106144584,2.773991782,-0.057643166,0.506306139,-0.113850419,0.90935637,0.952409234,LINC01290,long intergenic non-protein coding RNA 1290 [Source:HGNC Symbol;Acc:HGNC:50356]
106144586,1.42632006,-0.010444977,0.815666664,-0.012805448,0.98978301,0.994382551,LINC01394,long intergenic non-protein coding RNA 1394 [Source:HGNC Symbol;Acc:HGNC:50670]
106144593,51.92496627,-0.183714799,0.243349003,-0.754943708,0.450282759,0.63273441,NOP53-AS1,NOP53 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51587]
106144598,167.9622818,0.137593059,0.173228442,0.794286767,0.427028506,0.612815984,FARSA-AS1,FARSA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50479]
106144599,1.167367358,1.128098813,1.411537211,0.799198777,0.424175161,0.61026224,LINC01259,long intergenic non-protein coding RNA 1259 [Source:HGNC Symbol;Acc:HGNC:49899]
106146149,0.556707882,-0.80615068,1.519981666,-0.530368687,0.595856332,NA,LINC01613,long intergenic non-protein coding RNA 1613 [Source:HGNC Symbol;Acc:HGNC:51842]
106182118,4.34207413,-0.302995777,0.595273596,-0.509002548,0.610750438,0.761044486,LIMS1-AS1,LIMS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40342]
106182249,0.292867845,0.496671849,2.264711046,0.219309148,0.826409236,NA,LUADT1,lung adenocarcinoma associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:51845]
106478956,192.7168611,0.250456181,0.107936624,2.32040036,0.020319229,0.079533008,MDC1-AS1,MDC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39764]
106478957,6.977820752,0.631102911,0.340326115,1.854406357,0.063681046,0.175489272,DDX39B-AS1,DDX39B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39771]
106479023,70.93091009,-0.154498532,0.23598257,-0.65470315,0.512658897,0.68429907,H2BP1,H2B histone pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20560]
106480429,537.4407419,-2.77892317,0.740994016,-3.750263981,0.000176649,0.002428291,HLA-DQB1-AS1,HLA-DQB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39762]
106480738,2.253499698,1.522836241,0.817091643,1.863727592,0.062359969,0.172779357,OSTN-AS1,OSTN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41250]
106614088,558.0650433,-2.055599824,0.380609333,-5.400812968,6.63E-08,3.59E-06,MIR34AHG,MIR34A host gene [Source:HGNC Symbol;Acc:HGNC:51913]
106632260,18.48556575,3.19787058,0.621036417,5.149248083,2.62E-07,1.19E-05,RNA5-8SN1,"RNA, 5.8S ribosomal N1 [Source:HGNC Symbol;Acc:HGNC:53517]"
106660605,7.524077558,0.73348355,0.51609468,1.42121897,0.155253112,0.319230347,MIR2117HG,MIR2117 host gene [Source:HGNC Symbol;Acc:HGNC:51999]
106660609,0.620592855,0.119356369,1.652952227,0.072207997,0.942436381,NA,MIR4432HG,MIR4432 host gene [Source:HGNC Symbol;Acc:HGNC:52005]
106660612,263.6111415,-0.20748201,0.214918131,-0.965400218,0.334344392,0.525083439,LINC00680,long intergenic non-protein coding RNA 680 [Source:HGNC Symbol;Acc:HGNC:44417]
106699570,18.35617388,0.664043341,0.362660485,1.83103307,0.067095607,0.181872468,DYNC1LI2-DT,DYNC1LI2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52990]
106707243,152.6704988,0.267791197,0.150840844,1.775322853,0.075844594,0.198105545,TAS2R14,taste 2 receptor member 14 [Source:HGNC Symbol;Acc:HGNC:14920]
106780802,6.222140799,0.708984366,0.438927731,1.615264463,0.106253436,0.248410222,KCNK4-CATSPERZ,KCNK4-CATSPERZ readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:56753]
106821730,316.2269989,0.054162994,0.202093971,0.268008953,0.788692428,0.881793093,PAK6,p21 (RAC1) activated kinase 6 [Source:HGNC Symbol;Acc:HGNC:16061]
106865373,459.5184209,0.220578542,0.172517612,1.278585644,0.201043008,0.378303411,GET1-SH3BGR,GET1-SH3BGR readthrough [Source:HGNC Symbol;Acc:HGNC:54635]
107075116,98.01391957,-0.041225693,0.59631066,-0.069134591,0.944882488,0.972005969,MIR3142HG,MIR3142 host gene [Source:HGNC Symbol;Acc:HGNC:51944]
107080638,138.3307172,-0.267553921,0.178943652,-1.495185323,0.134866083,0.291877919,TBC1D7,TBC1 domain family member 7 [Source:HGNC Symbol;Acc:HGNC:21066]
107080644,460.4994286,-0.291581194,0.122462303,-2.38098734,0.017266305,0.071010898,GNMT,glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]
107105282,28.99629746,-2.466811483,0.811049122,-3.041506878,0.002353972,0.016845985,SCTR-AS1,SCTR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40516]
107161159,6.385249667,1.723883447,0.605252672,2.848204605,0.004396665,0.026778734,LINC02415,long intergenic non-protein coding RNA 2415 [Source:HGNC Symbol;Acc:HGNC:53344]
107181291,26.02948434,-0.026492756,0.460654869,-0.057511074,0.954138085,0.977090457,PYDC5,pyrin domain containing 5 [Source:HGNC Symbol;Acc:HGNC:53781]
107282092,415.2716345,0.108391377,0.173277802,0.625535272,0.531619806,0.700372196,BOLA2-SMG1P6,BOLA2-SMG1P6 readthrough [Source:HGNC Symbol;Acc:HGNC:53563]
107983993,1397.415514,-0.887305799,0.349645834,-2.537727363,0.011157487,0.051894301,UPK3BL2,uroplakin 3B like 2 [Source:HGNC Symbol;Acc:HGNC:53444]
107984001,0.304431293,-1.104012683,1.931011678,-0.571727606,0.567506529,NA,,novel transcript
107984035,156.0867307,0.512105579,0.343614374,1.490349699,0.136132311,0.293423449,,novel transcript
107984128,14.11516935,-1.166634194,0.532029941,-2.192798006,0.028321936,0.100207588,,novel transcript
107984202,2.671653579,-0.48858648,0.648491022,-0.753420576,0.451197222,0.63348162,,"novel transcript, antisense to PRKCQ"
107984208,31.40887159,0.223524853,0.398306535,0.561188012,0.574669374,0.73336152,USP6NL-AS1,USP6NL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55251]
107984236,0.452729825,1.725838479,1.301391264,1.326148812,0.184790411,NA,,"novel transcript, antisense to RHOBTB1"
107984242,42.05847597,-2.104075192,0.548513609,-3.835958048,0.000125076,0.001850424,,"novel transcript, antisense to COL13A1"
107984262,16.7244808,0.336041731,0.267098705,1.258118162,0.208349026,0.386949573,,novel transcript
107984265,8.276003582,0.581368834,0.34034271,1.708186533,0.087601736,0.218548357,,"novel transcript, antisense to CNNM2and AS3MT"
107984270,190.9466617,0.462140001,0.438106888,1.054856732,0.291490854,0.481805752,,novel transcript
107984273,0.658966794,-0.691355173,1.305851163,-0.529428769,0.596508046,NA,,novel transcript
107984308,8.897757913,0.025425647,0.385633151,0.065932213,0.947431794,0.973512708,,"novel transcript, antisense to ST5"
107984322,0.520102375,-1.112867039,1.597284577,-0.696724337,0.485975325,NA,,novel transcript
107984345,38.65592168,-0.964899005,0.323140435,-2.986005156,0.002826479,0.019299754,SMIM38,small integral membrane protein 38 [Source:HGNC Symbol;Acc:HGNC:54074]
107984364,0.938428299,-1.266603221,0.925625541,-1.368375401,0.1711946,NA,,novel transcript
107984366,2.328221891,0.360778782,0.855479664,0.421726894,0.673224372,0.805059734,LINC02723,long intergenic non-protein coding RNA 2723 [Source:HGNC Symbol;Acc:HGNC:54240]
107984377,0.515579549,1.211400582,1.350652116,0.896900517,0.369772004,NA,,novel transcript
107984385,0.365207133,-1.33646996,1.528793342,-0.874199228,0.382009766,NA,,novel transcript
107984399,1.946999063,-1.687106183,0.883551902,-1.909459059,0.056202898,0.160868005,,"novel transcript, antisense to TRIM29"
107984440,7.206357324,1.719613294,0.703279999,2.445133227,0.014479864,0.062597772,,novel transcript
107984450,4.631548928,0.921707214,0.444637878,2.072939035,0.038177954,0.122930477,LINC02405,long intergenic non-protein coding RNA 2405 [Source:HGNC Symbol;Acc:HGNC:53333]
107984508,0.332234394,-0.691815973,1.702931012,-0.406250147,0.684558812,NA,SLC4A8-AS1,SLC4A8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55259]
107984516,0.880741072,1.282882441,1.565611363,0.819413088,0.41255077,NA,LINC02955,long intergenic non-protein coding RNA 2955 [Source:HGNC Symbol;Acc:HGNC:55973]
107984539,17.97052768,-0.643399162,0.474189611,-1.35683943,0.174832236,0.344993288,LINC02371,long intergenic non-protein coding RNA 2371 [Source:HGNC Symbol;Acc:HGNC:53293]
107984545,1.030454808,2.528250035,1.192031211,2.120959595,0.033925203,0.113357109,,novel transcript
107984548,0.57708309,-0.005007133,1.083279133,-0.004622201,0.996312031,NA,,novel transcript
107984588,29.55545227,0.008733693,0.25745501,0.033923183,0.972938407,0.98644882,,novel transcript
107984640,1.341607988,1.678987084,1.783926935,0.941174805,0.346615286,0.537141069,LBHD2,LBH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:52384]
107984643,167.7954374,-0.277744851,0.117378141,-2.36623998,0.017969792,0.073003239,,"novel transcript, antisense to CHD8 and SUPT16H"
107984714,0.781358546,1.424038844,1.302953878,1.092931122,0.274424043,NA,,"novel transcript, antisense to MYO9A"
107984734,0.525236126,-0.824470179,1.464723969,-0.562884336,0.573513647,NA,,novel transcript
107984773,75.25079613,0.35151637,0.243164527,1.445590665,0.148292046,0.310037142,LINC01852,long intergenic non-protein coding RNA 1852 [Source:HGNC Symbol;Acc:HGNC:52668]
107984780,0,0,0,0,1,NA,LINC02248,long intergenic non-protein coding RNA 2248 [Source:HGNC Symbol;Acc:HGNC:53147]
107984781,2.697145107,0.123652321,0.589384278,0.209799151,0.833824436,0.90857287,,novel transcript
107984827,0.493435778,1.662327411,1.175471816,1.414178877,0.157309388,NA,,"novel transcript, antisense to CLEC18B"
107984875,56.71439237,0.268391886,0.177681882,1.510519155,0.130911006,0.286135217,ZNF747-DT,ZNF747 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55668]
107984881,0.855964875,3.63933302,1.82675334,1.992241065,0.046344615,NA,,novel transcript
107984888,2.039165027,0.978848649,0.737340472,1.327539565,0.184330261,0.357014113,,"novel transcript, antisense to DNAH3"
107984918,0.058819151,-0.142223617,3.560015838,-0.039950276,0.968132768,NA,,novel transcript
107984921,70.54962148,-0.2489601,0.264451987,-0.941418908,0.346490228,0.537050978,LINC01772,long intergenic non-protein coding RNA 1772 [Source:HGNC Symbol;Acc:HGNC:52562]
107984935,4.84201895,0.62098848,0.478011629,1.299107475,0.193907048,0.36938907,,novel transcript
107984953,1.188070467,-2.536994618,1.523349647,-1.665405328,0.095831917,0.231787375,LINC01738,long intergenic non-protein coding RNA 1738 [Source:HGNC Symbol;Acc:HGNC:52526]
107984974,1154.530421,-0.044739407,0.154599259,-0.289389529,0.772283307,0.871121841,,novel transcript
107984992,2.577634711,1.282806513,0.523643759,2.449769505,0.014294769,0.061968957,BCAS3-AS1,BCAS3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56376]
107985020,246.271717,-2.045211932,0.37170771,-5.502204759,3.75E-08,2.24E-06,,novel transcript
107985040,206.535357,-0.02570097,0.333284112,-0.077114298,0.938532619,0.968689043,FMNL1-AS1,FMNL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55717]
107985074,11.62496876,-0.226964379,0.392468584,-0.578299482,0.563061944,0.724926796,,novel transcript
107985092,4.030117714,-0.098384236,0.68586725,-0.143445012,0.885938736,0.938996953,ARHGAP29-AS1,ARHGAP29 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54311]
107985128,0,0,0,0,1,NA,LINC01916,long intergenic non-protein coding RNA 1916 [Source:HGNC Symbol;Acc:HGNC:52735]
107985177,12.68492272,1.547253314,0.492128194,3.144004619,0.001666528,0.013179998,,novel transcript
107985181,2.791862054,0.584726359,0.725600229,0.805851949,0.42032822,0.606637728,LINC02958,long intergenic non-protein coding RNA 2958 [Source:HGNC Symbol;Acc:HGNC:55981]
107985190,3.209396047,0.034746365,1.011919587,0.034337081,0.972608356,0.986384579,LRRK2-DT,LRRK2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:40848]
107985194,9.18165124,0.866222543,0.440331843,1.967203953,0.049159703,0.146738609,LINC02798,long intergenic non-protein coding RNA 2798 [Source:HGNC Symbol;Acc:HGNC:54323]
107985200,21.28748811,1.65413832,0.45238246,3.656504098,0.000255678,0.0032352,LINC02802,long intergenic non-protein coding RNA 2802 [Source:HGNC Symbol;Acc:HGNC:54326]
107985200,21.28748811,1.65413832,0.45238246,3.656504098,0.000255678,0.0032352,,novel transcript
107985200,21.28748811,1.65413832,0.45238246,3.656504098,0.000255678,0.0032352,LSP1P5,LSP1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:50697]
107985206,0.181585326,0.441724361,2.270547766,0.194545285,0.845748941,NA,,novel transcript
107985209,49.61735177,-0.985725172,0.342255874,-2.880082556,0.003975711,0.024882678,ARHGEF2-AS2,ARHGEF2 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:55175]
107985210,16.39339338,-0.614319339,0.456984871,-1.344288133,0.178855231,0.350132695,ARHGEF2-AS1,ARHGEF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40082]
107985216,625.4462268,-0.068602467,0.41748058,-0.16432493,0.869475357,0.930414021,,"novel transcript, antisense to VSIG8"
107985241,1.594502718,0.660349055,0.868964088,0.75992675,0.447298371,0.630332127,,novel transcript
107985253,7.306701961,0.745887115,0.393712738,1.894495763,0.058159236,0.16480793,LINC02767,long intergenic non-protein coding RNA 2767 [Source:HGNC Symbol;Acc:HGNC:54287]
107985305,17.41201923,0.933666257,0.472271502,1.97696929,0.048045102,0.144406553,CEACAM16-AS1,"CEACAM16, CEACAM19 and PVR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55317]"
107985312,0.552048142,1.0992749,1.080530063,1.017347816,0.308987997,NA,LINC01791,long intergenic non-protein coding RNA 1791 [Source:HGNC Symbol;Acc:HGNC:52581]
107985327,0.750973559,-0.043658536,1.063449983,-0.041053681,0.967253101,NA,,"novel transcript, antisense to SIGLECL1"
107985524,66.13339814,0.351116675,0.259560487,1.352735463,0.176140157,0.346577713,,novel transcript
107985532,103.8581478,-0.055098749,0.368179187,-0.149651993,0.881039186,0.936112576,,novel transcript
107985563,17.29532657,1.227035412,1.130455483,1.085434527,0.277729247,0.467657429,,novel transcript
107985565,2.746093694,0.338205111,0.495448049,0.68262477,0.494843978,0.670532807,LARGE1-AS1,LARGE1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55162]
107985578,35.56567989,-0.12459713,0.449279531,-0.277326521,0.781529397,0.877237054,NCF4-AS1,NCF4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40393]
107985711,0.753352464,-1.387616656,1.067436629,-1.299952257,0.193617333,NA,LINC01283,long intergenic non-protein coding RNA 1283 [Source:HGNC Symbol;Acc:HGNC:50339]
107985740,9.202147128,-0.220738325,0.413730162,-0.533532106,0.593665293,0.74753424,LINC02811,long intergenic non-protein coding RNA 2811 [Source:HGNC Symbol;Acc:HGNC:54343]
107985767,18.40367756,0.402032911,0.253653254,1.584970447,0.112973049,0.258657534,,novel transcript
107985770,20.43345592,-0.121449878,0.459133083,-0.264519989,0.791379264,0.88269467,SMANTIS,SMARCA4 interacting SWI/SNF chromatin remodeling complex scaffold lncRNA [Source:HGNC Symbol;Acc:HGNC:54417]
107985781,23.27702167,-0.149255607,0.307925042,-0.484714093,0.627879168,0.773459044,FSIP2-AS1,FSIP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40978]
107985876,29.2093369,0.887158183,0.604497989,1.467594928,0.142214286,0.301864904,LINC02580,long intergenic non-protein coding RNA 2580 [Source:HGNC Symbol;Acc:HGNC:53751]
107985879,0.608299693,2.78465445,1.815477398,1.533841431,0.125068668,NA,LINC01833,long intergenic non-protein coding RNA 1833 [Source:HGNC Symbol;Acc:HGNC:52644]
107985885,21.68728514,0.193304745,0.193219465,1.000441366,0.31709696,0.508740028,PPP4R3B-DT,PPP4R3B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55209]
107985892,2.646980035,0.731507316,0.473632155,1.544462951,0.12247622,0.2737595,,"novel transcript, antisense to CNRIP1and PPP3R1"
107985893,0.594159958,0.063827859,1.099646122,0.058043999,0.953713581,NA,LINC01888,long intergenic non-protein coding RNA 1888 [Source:HGNC Symbol;Acc:HGNC:52707]
107985911,293.5697956,0.028393808,0.259122597,0.109576733,0.912745064,0.954532045,,novel transcript
107985940,0.673739663,1.744417253,0.899570558,1.939166681,0.052481045,NA,,"novel transcript, antisense to INSIG2"
107985984,1.305215694,-1.346389053,1.048217687,-1.284455577,0.198982598,0.37560685,,novel transcript
107986009,3.991089592,0.679797533,0.744522747,0.913064828,0.361208447,0.551105812,LMCD1-AS1,LMCD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44477]
107986046,0.641146461,-0.411632037,1.221442028,-0.337004972,0.736113152,NA,LINC01998,long intergenic non-protein coding RNA 1998 [Source:HGNC Symbol;Acc:HGNC:52832]
107986072,3.915803602,-0.546487377,0.52238621,-1.046136682,0.295497931,0.486400485,,novel transcript
107986096,0.508623188,1.744978335,1.434838959,1.216149258,0.223928069,NA,MDFIC2,MyoD family inhibitor domain containing 2 [Source:HGNC Symbol;Acc:HGNC:53442]
107986100,42.17744721,-0.022415103,0.326130902,-0.068730386,0.945204231,0.972135696,LINC02018,long intergenic non-protein coding RNA 2018 [Source:HGNC Symbol;Acc:HGNC:52853]
107986119,69.81301985,-0.57982685,0.245347293,-2.363290186,0.01811348,0.073443115,GSK3B-DT,GSK3B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55635]
107986163,54.70053072,-0.817733419,0.261006757,-3.132997127,0.001730311,0.013547365,,novel transcript
107986178,4.548631111,0.445809831,0.52648686,0.846763452,0.397126983,0.58516972,,novel transcript
107986250,19.38981249,0.34212899,0.246240414,1.389410391,0.164707992,0.331738472,,"novel transcript, antisense to RNF4"
107986256,2.377127423,0.400045769,0.588458644,0.679819684,0.496618642,0.671922473,,"novel transcript, antisense to STK32B"
107986281,2.028178593,0.020415248,0.596906436,0.034201755,0.972716267,0.986407898,LINC01618,long intergenic non-protein coding RNA 1618 [Source:HGNC Symbol;Acc:HGNC:27195]
107986298,238.8493686,0.275484374,0.397653715,0.69277455,0.488451046,0.665512123,CYP2U1-AS1,CYP2U1 and SGMS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54817]
